EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,Silicate,SILCAT_FLAG_W,Nitrate,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,tCO2,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TMP,SA,CT,pdens
33RO20161119,18,33,1,8,11107,2,20161202,1020,7.9998,-110,3623,1658.7,2.8357,34.6136,2,34.6121,2,77.7,2,78.5,2,128.8,2,41.2,2,0.01,2,2.901,2,0.0016,2,0,2,-999,9,-999,9,2350.1,2,2402,2,25,34.79169045,2.715639219,27.61435655
33RO20161119,18,33,1,9,11108,2,20161202,1020,7.9998,-110,3623,1379.6,3.4337,34.5934,2,34.5897,2,57.6,2,58.6,2,116.7,2,42.6,2,0.01,2,3.021,2,0.0033,2,0.0014,2,-999,9,-999,9,2351.9,2,2387.9,2,25,34.76992841,3.330161601,27.54050372
33RO20161119,18,33,1,10,11109,2,20161202,1020,7.9998,-110,3623,1219.2,3.7109,34.5849,2,34.5834,2,48.9,2,49.3,2,111.2,2,43.3,2,0.01,2,3.078,2,0.0031,6,0.0018,6,-999,9,-999,9,2349.7,2,2380.3,2,25,34.76031657,3.618116948,27.50480338
33RO20161119,18,33,1,11,11110,2,20161202,1020,7.9998,-110,3623,1089.3,4.1496,34.5731,2,34.5728,2,38.7,2,38.6,2,102,2,44,2,0.01,2,3.145,2,0.0026,2,0.002,2,-999,9,-999,9,2345.7,2,2371.2,2,25,34.74741063,4.063878973,27.44916074
33RO20161119,18,33,1,12,11111,2,20161202,1020,7.9998,-110,3623,970.1,4.601,34.5623,2,34.5601,2,28.1,2,29.3,2,93.5,2,44.7,2,0.01,2,3.187,2,0.0026,2,0.0014,2,-999,9,-999,9,2340.3,2,2362.3,2,25,34.73565971,4.521939058,27.39074488
33RO20161119,18,33,1,13,11112,2,20161202,1020,7.9998,-110,3623,850,5.1953,34.5571,2,34.5552,2,17.8,2,18.3,2,82.9,2,44.8,2,0.01,2,3.197,2,0.0026,2,0.0016,2,-999,9,-999,9,2333.8,2,2351.3,2,25,34.72934165,5.122559381,27.31761698
33RO20161119,18,33,1,14,11113,2,20161202,1020,7.9998,-110,3623,733.7,5.7757,34.5518,2,34.5522,2,9.4,2,9,2,74.6,2,44.3,2,0.01,2,3.213,2,0.0037,2,0.0019,2,-999,9,-999,9,2330.3,2,2340.6,2,25,34.7229449,5.709940194,27.24191321
33RO20161119,18,33,1,15,11114,2,20161202,1020,7.9998,-110,3623,624.3,6.6241,34.5593,2,34.5579,2,5.9,2,5.2,2,63.6,2,42.3,2,0.01,2,3.131,2,0.0065,2,0.0034,2,-999,9,-999,9,2318.3,2,2329.2,2,25,34.72943213,6.56401247,27.13724358
33RO20161119,18,33,1,16,11115,2,20161202,1020,7.9998,-110,3623,518.7,7.6592,34.5868,2,34.5863,2,2.5,2,2.2,6,55.1,2,37.9,2,0.01,2,3.051,2,0.0202,2,0.0121,2,-999,9,-999,9,2308.8,2,2322,6,25,34.75588518,7.604641723,27.01317552
33RO20161119,18,33,1,17,11116,2,20161202,1020,7.9998,-110,3623,424.6,8.8297,34.6383,2,34.6368,2,2.7,2,2.7,6,45.7,2,33.8,2,0.01,2,2.893,2,0.1118,2,0.0659,2,-999,9,-999,9,2297.2,2,2317.9,2,25,34.80651703,8.780122993,26.87485527
33RO20161119,18,33,1,18,11117,2,20161202,1020,7.9998,-110,3623,331.2,10.0232,34.6982,2,34.6976,2,16.1,2,15.8,2,34.1,2,34.1,2,0.01,2,2.529,2,0.499,2,0.2753,2,-999,9,-999,9,2269,2,2302.4,2,25,34.86575557,9.97987798,26.72418199
33RO20161119,18,33,1,19,11083,2,20161202,1020,7.9998,-110,3623,249.3,10.8135,34.7269,2,34.7258,2,9.9,2,11.7,2,30.6,2,33.7,2,0.01,2,2.487,2,0.6524,2,0.3588,2,-999,9,-999,9,2264.7,2,2303.7,2,25,34.89400879,10.77787482,26.60695798
33RO20161119,18,33,1,20,11118,2,20161202,1020,7.9998,-110,3623,178.7,11.5037,34.7538,2,34.7518,2,7.2,2,6.7,2,28.7,2,32.4,2,0.02,2,2.463,2,0.8068,2,0.4463,2,-999,9,-999,9,2259.6,2,2299.1,2,25,34.92066429,11.47537199,26.50065823
33RO20161119,18,33,1,21,11119,2,20161202,1020,7.9998,-110,3623,114.9,13.0406,34.8174,2,34.8159,2,3.5,2,2.6,2,25.1,2,29.3,2,0.03,2,2.436,2,1.1417,6,0.6515,6,-999,9,-999,9,2254.7,2,2298.3,2,25,34.98403489,13.01801306,26.25158644
33RO20161119,18,33,1,22,11120,2,20161202,1020,7.9998,-110,3623,58.7,23.3805,34.4677,2,34.4891,2,160.4,2,144,2,4.7,2,7.2,2,0.31,2,0.886,2,1.7316,2,1.0586,2,-999,9,-999,9,2067.3,2,2280.9,2,25,34.63115477,23.38461051,23.42697775
33RO20161119,18,33,1,23,11121,2,20161202,1020,7.9998,-110,3623,24.7,27.8666,32.0742,2,32.0945,2,201.1,2,202.1,2,0.9,2,0,2,0.01,2,0.124,2,1.5261,2,0.9666,2,-999,9,-999,9,1817.9,2,2110.9,6,25,32.22572246,27.98645274,20.24253079
33RO20161119,18,33,1,24,11122,2,20161202,1020,7.9998,-110,3623,3.1,27.6716,31.7965,2,31.7985,2,196.2,2,202.3,2,0.8,2,0,2,0.01,2,0.106,2,1.5554,2,0.9693,2,-999,9,-999,9,1803,6,2094.3,2,25,31.94663422,27.80669918,20.09511266
33RO20161119,18,34,1,1,11010,2,20161202,1634,7.5,-109.9996,3814,3842.4,1.5582,34.686,2,34.687,2,140.9,2,140.6,2,150.5,6,37.2,6,0.01,6,2.529,6,0.0053,2,0.0053,2,-999,9,-999,9,2343.9,6,2434.3,2,25,34.86668129,1.254154574,27.78994554
33RO20161119,18,34,1,2,11101,2,20161202,1634,7.5,-109.9996,3814,3565,1.5629,34.6845,2,34.6854,2,137.8,2,137.3,2,150.9,6,37.2,6,0.02,6,2.536,6,-999,9,-999,9,-999,9,-999,9,2344.9,2,2432.6,2,25,34.86528014,1.288023113,27.7864456
33RO20161119,18,34,1,3,11102,2,20161202,1634,7.5,-109.9996,3814,3288.4,1.6399,34.6798,2,34.6801,2,128.6,2,128.3,2,152.5,6,37.8,6,0.02,6,2.589,6,-999,9,-999,9,-999,9,-999,9,2347.5,2,2432.9,2,25,34.86069247,1.391293976,27.77543241
33RO20161119,18,34,1,4,11103,2,20161202,1634,7.5,-109.9996,3814,3023.4,1.8392,34.6705,2,34.6714,2,112.4,2,112.2,2,153.6,6,38.7,6,0.02,6,2.664,6,-999,9,-999,9,-999,9,-999,9,2359.2,2,2431.9,6,25,34.8514143,1.612145994,27.75185458
33RO20161119,18,34,1,5,11104,2,20161202,1634,7.5,-109.9996,3814,2720.1,1.8388,34.6694,2,34.6683,2,109.8,2,110.4,2,153.8,2,38.7,2,0.02,2,2.677,2,0.0056,6,0.0028,6,-999,9,-999,9,2358.8,2,2431.7,2,25,34.85033533,1.640802533,27.74885
33RO20161119,18,34,1,6,11105,2,20161202,1634,7.5,-109.9996,3814,2436.7,1.8479,34.6674,2,34.6665,2,107.6,2,108.1,2,153.2,2,39,2,0.02,2,2.693,2,-999,9,-999,9,-999,9,-999,9,2361.4,2,2432.5,2,25,34.84810768,1.67568312,27.7444498
33RO20161119,18,34,1,7,11106,2,20161202,1634,7.5,-109.9996,3814,2134.6,2.1211,34.6508,2,34.6528,2,95.6,2,95.5,2,146.9,2,40.1,2,0.01,2,2.785,2,0.0029,2,0.002,2,-999,9,-999,9,2359.9,6,2422.7,2,25,34.83079476,1.970720948,27.70784861
33RO20161119,18,34,1,8,11107,2,20161202,1634,7.5,-109.9996,3814,1844.2,2.5133,34.6302,2,34.6314,2,87,2,87.6,2,136.1,2,40.6,2,0.02,2,2.852,2,0.0019,2,0.0005,2,-999,9,-999,9,2357.1,2,2410.6,2,25,34.80911466,2.381857935,27.65700708
33RO20161119,18,34,1,9,11108,2,20161202,1634,7.5,-109.9996,3814,1524.6,3.0236,34.6096,2,34.6074,2,71.5,2,71.9,2,124.9,2,41.7,2,0.01,2,2.937,2,0.0068,2,0.0054,2,-999,9,-999,9,2350.5,2,2395.7,2,25,34.7869795,2.91248061,27.59299
33RO20161119,18,34,1,10,11109,2,20161202,1634,7.5,-109.9996,3814,1315.2,3.5318,34.5919,2,34.5915,2,54.7,2,54.5,2,114.8,2,43,2,0.02,2,3.047,2,-999,9,-999,9,-999,9,-999,9,2350.1,2,2384,2,25,34.76796166,3.432665295,27.52906111
33RO20161119,18,34,1,11,11110,2,20161202,1634,7.5,-109.9996,3814,1184.8,3.8782,34.5804,2,34.5828,2,44.3,2,44.5,2,108.2,2,43.7,2,0.01,2,3.13,2,-999,9,-999,9,-999,9,-999,9,2350.3,2,2377.4,2,25,34.75544634,3.786743249,27.4840401
33RO20161119,18,34,1,12,11111,2,20161202,1634,7.5,-109.9996,3814,1050.6,4.2878,34.5736,2,34.5761,2,38.8,2,38.9,2,98.9,2,43.9,2,0.02,2,3.138,2,-999,9,-999,9,-999,9,-999,9,2342.5,2,2361.3,2,25,34.74756629,4.204194639,27.43449333
33RO20161119,18,34,1,13,11112,2,20161202,1634,7.5,-109.9996,3814,930.5,4.833,34.5614,2,34.5606,2,24,2,24.9,2,89.6,2,44.7,2,0.01,2,3.218,2,-999,9,-999,9,-999,9,-999,9,2339.6,2,2353.3,2,25,34.73429458,4.755636542,27.36365084
33RO20161119,18,34,1,14,11113,2,20161202,1634,7.5,-109.9996,3814,815.8,5.4054,34.5559,2,34.5549,2,11.7,2,11.8,2,80.7,2,44.9,2,0.02,2,3.255,2,-999,9,-999,9,-999,9,-999,9,2336.7,2,2344.3,2,25,34.72772154,5.334355289,27.29131435
33RO20161119,18,34,1,15,11114,2,20161202,1634,7.5,-109.9996,3814,700.5,6.0993,34.5605,2,34.561,2,7.3,2,7.5,2,70.4,2,43.8,2,0.03,2,3.204,2,0.0061,2,0.0034,2,-999,9,-999,9,2325.9,2,2336.1,2,25,34.73126916,6.034657638,27.20768661
33RO20161119,18,34,1,16,11115,2,20161202,1634,7.5,-109.9996,3814,581.4,7.0983,34.5737,2,34.5737,2,3.3,2,2.9,6,59.4,2,40.6,2,0.02,2,3.113,2,0.0126,2,0.0079,2,-999,9,-999,9,2312.6,2,2326.7,2,25,34.74335154,7.039971713,27.08341766
33RO20161119,18,34,1,17,11116,2,20161202,1634,7.5,-109.9996,3814,480.9,8.585,34.6275,2,34.6272,2,2.6,2,3.3,6,47.4,2,34.8,2,0.02,2,2.931,2,0.0779,2,0.0463,2,-999,9,-999,9,2299.2,2,2312.9,6,25,34.79627365,8.5302232,26.90592641
33RO20161119,18,34,1,18,11117,2,20161202,1634,7.5,-109.9996,3814,375.6,9.7186,34.6833,2,34.6814,2,13.7,2,13.2,2,35.8,2,35.2,2,0.02,2,2.604,2,0.3966,2,0.2177,2,-999,9,-999,9,2273.9,2,2305.6,2,25,34.85115369,9.671120254,26.76491828
33RO20161119,18,34,1,19,11083,2,20161202,1634,7.5,-109.9996,3814,284.8,10.527,34.7226,2,34.7218,2,28.9,2,29.2,2,30.5,2,33.2,2,0.01,2,2.377,2,0.7458,2,0.4046,2,-999,9,-999,9,2254,2,2299.1,2,25,34.88987344,10.48765478,26.65509567
33RO20161119,18,34,1,20,11118,2,20161202,1634,7.5,-109.9996,3814,205.2,11.3854,34.7563,2,34.7792,4,25.7,2,25.9,2,27.5,2,32.4,2,0.02,2,2.308,2,0.9546,2,0.5215,2,-999,9,-999,9,2248.3,2,2296.2,2,25,34.92330636,11.35379832,26.52515694
33RO20161119,18,34,1,21,11119,2,20161202,1634,7.5,-109.9996,3814,140.2,12.2634,34.7922,2,34.7936,2,22.4,2,21.7,2,25.1,2,31.7,2,0.02,2,2.263,2,1.1592,2,0.6428,2,-999,9,-999,9,2241.1,2,2292.1,2,25,34.95894696,12.23849821,26.38573256
33RO20161119,18,34,1,22,11120,2,20161202,1634,7.5,-109.9996,3814,70,21.8313,34.8228,2,34.824,2,151.8,2,144.6,2,5.5,2,9.1,2,0.79,2,0.859,2,1.8686,2,1.137,2,-999,9,-999,9,2088.5,2,2291.7,2,25,34.98823464,21.81852685,24.13828979
33RO20161119,18,34,1,23,11121,2,20161202,1634,7.5,-109.9996,3814,30.4,27.5401,32.7973,2,32.764,2,202.7,2,203.2,2,0.7,2,0.1,2,0.01,2,0.127,2,1.5616,2,0.9795,2,-999,9,-999,9,1855.8,2,2151.8,2,25,32.95230262,27.62749745,20.89128902
33RO20161119,18,34,1,24,11122,2,20161202,1634,7.5,-109.9996,3814,2.9,27.5221,32.2248,2,32.2249,2,200,2,201.8,2,0.7,2,0,2,0.02,2,0.119,2,1.5418,2,0.9783,2,-999,9,-999,9,1825.8,6,2117.8,6,25,32.37696379,27.63900682,20.4647584
33RO20161119,18,35,1,1,11010,2,20161202,2218,7.0001,-110,3755,3793.2,1.5458,34.6862,2,34.6851,2,141.1,2,142.1,2,150.8,6,37.2,6,0.01,6,2.53,6,0.0035,6,0.0019,6,-223.6,2,-0.01,2,2343.9,6,2436.6,2,25,34.86681866,1.247372322,27.79053027
33RO20161119,18,35,1,2,11101,2,20161202,2218,7.0001,-110,3755,3349.8,1.5985,34.682,2,34.6831,2,132.9,2,132.8,2,152.2,6,37.6,6,0.01,6,2.582,6,0.0032,2,0.0018,2,-999,9,-999,9,2348.2,2,2431.6,2,25,34.86279266,1.344737729,27.78043955
33RO20161119,18,35,1,3,11102,2,20161202,2218,7.0001,-110,3755,3109.6,1.7202,34.6756,2,34.6756,2,121.7,2,121.3,2,153.6,6,38.3,6,0.01,6,2.636,6,0.004,2,0.0022,2,-231.3,2,-0.04,2,2354.8,2,2412.3,3,25,34.85644386,1.487438099,27.76507639
33RO20161119,18,35,1,4,11103,2,20161202,2218,7.0001,-110,3755,2823.9,1.8502,34.6689,2,34.6686,2,111.8,2,111.6,2,153.1,6,38.9,6,0.01,6,2.686,6,0.004,2,0.0023,2,-999,9,-999,9,2359.6,2,2430.7,6,25,34.84978437,1.642169265,27.74830807
33RO20161119,18,35,1,5,11104,2,20161202,2218,7.0001,-110,3755,2529.6,1.9125,34.6641,2,34.6669,2,108.7,2,108.6,2,151.1,2,39.2,2,0.01,2,2.713,2,0.0031,2,0.0009,2,-236.2,2,-0.12,2,2360,2,2427.5,2,25,34.84486656,1.730649628,27.73769994
33RO20161119,18,35,1,6,11105,2,20161202,2218,7.0001,-110,3755,2239.5,2.0909,34.653,2,34.655,2,101.5,2,101.1,2,146.5,2,39.8,2,0.01,2,2.767,2,0.0017,2,0,2,-999,9,-999,9,2356.1,2,2423.2,2,25,34.83321569,1.931838483,27.71284461
33RO20161119,18,35,1,7,11106,2,20161202,2218,7.0001,-110,3755,1944.8,2.3847,34.6361,2,34.6361,2,93.3,2,93.3,2,138.8,2,40.5,2,0.02,2,2.838,2,0.0023,6,0.0012,6,-233.6,2,-0.09,2,2354,2,2411.5,2,25,34.81534907,2.246551173,27.67325111
33RO20161119,18,35,1,8,11107,2,20161202,2218,7.0001,-110,3755,1653.9,2.7628,34.6171,2,34.6269,4,83,2,82.5,2,130.2,2,40.9,2,0.02,2,2.898,2,0.0021,2,0.0009,2,-999,9,-999,9,2351.2,2,2401.5,2,25,34.79506122,2.644092297,27.6233231
33RO20161119,18,35,1,9,11108,2,20161202,2218,7.0001,-110,3755,1394.2,3.3166,34.5961,2,34.5954,2,71.5,2,71.4,2,117.2,2,41.7,2,0.02,2,2.954,2,0.0025,2,0.0006,2,-218.6,2,-0.15,2,2343,2,2375.7,3,25,34.77260135,3.213125605,27.55375262
33RO20161119,18,35,1,10,11109,2,20161202,2218,7.0001,-110,3755,1224.3,3.7915,34.5807,2,34.5864,2,62.7,2,61.9,2,107.1,2,42.5,2,0.02,2,3.015,2,0.0037,2,0.0025,2,-999,9,-999,9,2341,2,2375.7,2,25,34.75600215,3.697524906,27.49346844
33RO20161119,18,35,1,11,11110,2,20161202,2218,7.0001,-110,3755,1095.2,4.1824,34.5728,2,34.573,2,45.3,2,44.6,2,100.8,2,43.7,2,0.02,2,3.122,2,0.0035,2,0.0018,2,-200.8,2,-0.24,2,2339.9,2,2367.6,2,25,34.74699503,4.095881811,27.4454796
33RO20161119,18,35,1,12,11111,2,20161202,2218,7.0001,-110,3755,970.8,4.7161,34.5638,2,34.5641,2,31.7,2,31.4,2,90.5,2,44.5,2,0.01,2,3.175,2,0.0042,2,0.0027,2,-999,9,-999,9,2336.4,2,2357,6,25,34.73697823,4.636045874,27.37916095
33RO20161119,18,35,1,13,11112,2,20161202,2218,7.0001,-110,3755,850.1,5.2737,34.5589,2,34.5587,2,23.3,2,23.2,2,80.4,2,44.8,2,0.01,2,3.192,2,0.004,2,0.0022,2,-171.9,2,0.01,2,2331.5,2,2344.6,2,25,34.73094594,5.200385787,27.30974282
33RO20161119,18,35,1,14,11113,2,20161202,2218,7.0001,-110,3755,735.1,5.8811,34.5599,2,34.5591,2,17.3,2,17.7,2,70.8,2,44.3,2,0.01,2,3.149,2,0.0065,2,0.0034,2,-999,9,-999,9,2320.8,6,2336.9,2,25,34.7308831,5.814472612,27.23515639
33RO20161119,18,35,1,15,11114,2,20161202,2218,7.0001,-110,3755,620,6.707,34.5677,2,34.5673,2,6.7,2,6.2,2,62.2,2,42.4,2,0.01,2,3.134,2,0.0101,2,0.0054,2,-146.3,2,-0.08,2,2312.4,2,2326.1,2,25,34.73763286,6.646799285,27.13258914
33RO20161119,18,35,1,16,11115,2,20161202,2218,7.0001,-110,3755,509.3,7.8922,34.6016,2,34.6006,2,2.7,2,2.9,6,52.4,2,38.1,2,0.01,2,3.043,2,0.033,2,0.0199,2,-999,9,-999,9,2304.7,2,2317.3,2,25,34.77050863,7.837450827,26.99056584
33RO20161119,18,35,1,17,11116,2,20161202,2218,7.0001,-110,3755,409.9,9.1107,34.6547,2,34.6535,2,8.2,2,7.1,6,41.6,2,35.6,2,0.01,2,2.813,2,0.2079,2,0.116,2,-86.6,2,0,2,2285.7,2,2308.3,2,25,34.82271996,9.061590949,26.84267658
33RO20161119,18,35,1,18,11117,2,20161202,2218,7.0001,-110,3755,315.3,10.0559,34.701,2,34.6989,2,21.1,2,21.4,2,33.5,2,34.1,2,0.02,2,2.521,2,0.5667,2,0.3062,2,-62.4,2,0,2,2264.5,2,2302,2,25,34.86834793,10.01433767,26.72031826
33RO20161119,18,35,1,19,11083,2,20161202,2218,7.0001,-110,3755,235.3,10.9176,34.7398,2,34.7394,2,30.9,2,31.7,2,28.8,2,32.7,2,0.02,2,2.338,2,0.8747,2,0.4758,2,-30.1,2,0.08,2,2246.7,2,2299,2,25,34.90683227,10.88327253,26.59800014
33RO20161119,18,35,1,20,11118,2,20161202,2218,7.0001,-110,3755,164.4,11.9878,34.7842,2,34.7854,2,18.5,2,19.6,2,26,2,32.5,2,0.02,2,2.325,2,1.0907,2,0.6002,2,-15.1,2,-0.1,2,2247.3,2,2295.8,2,25,34.95103859,11.96014137,26.43298839
33RO20161119,18,35,1,21,11119,2,20161202,2218,7.0001,-110,3755,99.9,17.7757,34.6981,2,34.7126,2,83.4,2,83.3,2,11.5,2,18.5,2,0.28,2,1.472,2,1.8789,2,1.1124,2,26.9,2,0.13,2,2156.6,2,2285.1,2,25,34.86385238,17.75818439,25.10559509
33RO20161119,18,35,1,22,11120,2,20161202,2218,7.0001,-110,3755,50.2,26.3567,34.096,2,34.0894,2,211.4,2,210.6,2,1.1,2,0.3,2,0.03,2,0.267,2,1.6299,2,1.034,2,27,2,1.07,2,1956.1,2,2245.4,2,25,34.25747034,26.38338103,22.24578338
33RO20161119,18,35,1,23,11121,2,20161202,2218,7.0001,-110,3755,20.3,27.5831,32.2818,2,32.2877,2,200.5,2,201.9,2,0.7,2,0.1,2,0.01,2,0.118,2,1.5336,2,0.9778,2,33.5,2,1.05,2,1828.9,2,2124.5,2,25,32.43427267,27.69398324,20.489337
33RO20161119,18,35,1,24,11122,2,20161202,2218,7.0001,-110,3755,4.2,27.5769,32.2835,2,32.2842,2,199.5,2,202.3,2,0.7,2,0,2,0.01,2,0.126,2,1.5425,2,0.9795,2,30.9,2,1.05,2,1827.5,6,2121.4,2,25,32.43595399,27.69142188,20.49139006
33RO20161119,18,36,1,1,11010,2,20161203,352,6.4991,-109.9999,3591,3640.8,1.5535,34.6854,2,34.6841,2,139.1,2,138.9,2,150.6,6,37.4,6,0.01,6,2.532,6,-999,9,-999,9,-999,9,-999,9,2346,6,2433.9,2,25,34.86599191,1.270973008,27.78821447
33RO20161119,18,36,1,2,11101,2,20161203,352,6.4991,-109.9999,3591,3323.7,1.5923,34.6822,2,34.6816,2,133.4,2,133.3,2,151,6,37.6,6,0.01,6,2.564,6,-999,9,-999,9,-999,9,-999,9,2346.9,2,2433.2,2,25,34.86292378,1.341322946,27.78078743
33RO20161119,18,36,1,3,11102,2,20161203,352,6.4991,-109.9999,3591,3048.7,1.7591,34.6739,2,34.6738,2,120.3,2,119.9,2,151.7,6,38.3,6,0.01,6,2.641,6,-999,9,-999,9,-999,9,-999,9,2355.4,2,2437.5,2,25,34.85468163,1.531406942,27.76044585
33RO20161119,18,36,1,4,11103,2,20161203,352,6.4991,-109.9999,3591,2774.2,1.8391,34.6693,2,34.668,2,113.5,2,113.1,2,151.8,6,38.8,6,0.01,6,2.682,6,-999,9,-999,9,-999,9,-999,9,2359.6,2,2431.3,2,25,34.85012418,1.636015758,27.74904045
33RO20161119,18,36,1,5,11104,2,20161203,352,6.4991,-109.9999,3591,2500.7,1.9133,34.6639,2,34.6634,2,110.7,2,110.3,2,149.2,2,39,2,0.01,2,2.696,2,-999,9,-999,9,-999,9,-999,9,2355.7,2,2426.6,2,25,34.84455544,1.73406939,27.73719148
33RO20161119,18,36,1,6,11105,2,20161203,352,6.4991,-109.9999,3591,2200.6,2.1201,34.652,2,34.6517,2,101.3,2,101.3,2,145.1,2,39.8,2,0.01,2,2.758,2,-999,9,-999,9,-999,9,-999,9,2358.8,2,2423.9,6,25,34.83203144,1.963957753,27.70936861
33RO20161119,18,36,1,7,11106,2,20161203,352,6.4991,-109.9999,3591,1939.9,2.4493,34.637,2,34.6368,2,91.2,2,91.5,2,137.9,2,40.3,2,0.01,2,2.818,2,-999,9,-999,9,-999,9,-999,9,2357.3,2,2415.1,2,25,34.81616167,2.310550182,27.66858802
33RO20161119,18,36,1,8,11107,2,20161203,352,6.4991,-109.9999,3591,1659.1,2.8492,34.6176,2,34.6155,2,80.9,2,80.6,2,128,2,41.1,2,0.01,2,2.897,2,-999,9,-999,9,-999,9,-999,9,2351.8,2,2400.7,2,25,34.79552556,2.728880306,27.61623183
33RO20161119,18,36,1,9,11108,2,20161203,352,6.4991,-109.9999,3591,1381,3.3604,34.6003,2,34.5987,2,66.9,2,66.5,2,117.6,2,42.1,2,0.01,2,2.975,2,-999,9,-999,9,-999,9,-999,9,2348,2,2387.4,2,25,34.77667652,3.257494886,27.55278275
33RO20161119,18,36,1,10,11109,2,20161203,352,6.4991,-109.9999,3591,1219.9,3.7431,34.5886,2,34.5862,2,57.6,2,57.3,2,109.2,2,42.7,2,0.01,2,3.036,2,-999,9,-999,9,-999,9,-999,9,2345.6,2,2379.1,2,25,34.76384671,3.649893386,27.504437
33RO20161119,18,36,1,11,11110,2,20161203,352,6.4991,-109.9999,3591,1090.3,4.1181,34.5765,2,34.5756,2,50.5,2,50.1,2,100.8,2,43.2,2,0.01,2,3.062,2,0.0032,2,0.0017,2,-999,9,-999,9,2340.9,2,2370.7,6,25,34.75060034,4.032537312,27.45495344
33RO20161119,18,36,1,12,11111,2,20161203,352,6.4991,-109.9999,3591,970.9,4.5327,34.5676,2,34.566,2,45.1,2,44.4,2,91.3,2,43.4,2,0.01,2,3.077,2,-999,9,-999,9,-999,9,-999,9,2333.4,2,2357.1,2,25,34.74070026,4.454051299,27.4021604
33RO20161119,18,36,1,13,11112,2,20161203,352,6.4991,-109.9999,3591,850.6,5.128,34.5581,2,34.5575,2,37,2,37.2,2,80.3,2,43.6,2,0.01,2,3.081,2,0.006,2,0.0025,2,-999,9,-999,9,2323.6,2,2344.4,2,25,34.73004356,5.055663909,27.32596709
33RO20161119,18,36,1,14,11113,2,20161203,352,6.4991,-109.9999,3591,734.5,5.8445,34.5591,2,34.5573,2,23,2,23,2,70,2,43.7,2,0.01,2,3.118,2,-999,9,-999,9,-999,9,-999,9,2318.2,6,2333.4,2,25,34.7299658,5.778159385,27.23896351
33RO20161119,18,36,1,15,11114,2,20161203,352,6.4991,-109.9999,3591,625.5,6.7552,34.5733,2,34.5717,2,12.1,2,12,2,59.3,2,42.6,2,0.01,2,3.086,2,0.0183,2,0.0096,2,-999,9,-999,9,2312.7,2,2322.9,2,25,34.74321234,6.694135661,27.13058883
33RO20161119,18,36,1,16,11115,2,20161203,352,6.4991,-109.9999,3591,520.8,7.7119,34.6063,2,34.6047,2,11.7,2,11.1,6,49.9,2,40.6,2,0.01,2,2.978,2,-999,9,-999,9,-999,9,-999,9,2300.5,2,2314.7,2,25,34.77528358,7.656597913,27.020769
33RO20161119,18,36,1,17,11116,2,20161203,352,6.4991,-109.9999,3591,424.5,8.7337,34.64,2,34.6401,2,19.6,2,18.7,6,40.8,2,37.7,2,0.01,2,2.717,2,0.2288,6,0.1262,6,-999,9,-999,9,2281.8,2,2306.8,2,25,34.80806425,8.684420138,26.89108609
33RO20161119,18,36,1,18,11117,2,20161203,352,6.4991,-109.9999,3591,329.3,9.6456,34.6831,2,34.6825,2,29.6,2,25,2,34.9,2,35,2,0.01,2,2.533,2,-999,9,-999,9,-999,9,-999,9,2266.8,2,2303.1,2,25,34.85043636,9.603717182,26.77559168
33RO20161119,18,36,1,19,11083,2,20161203,352,6.4991,-109.9999,3591,250.1,10.5726,34.7217,2,34.7167,2,26.6,2,31.3,2,30.3,2,33.1,2,0.01,2,2.365,2,0.7599,2,0.4146,2,-999,9,-999,9,2253.4,2,2297.6,2,25,34.88868093,10.53741267,26.64543453
33RO20161119,18,36,1,20,11118,2,20161203,352,6.4991,-109.9999,3591,179.6,11.5966,34.7509,2,34.7556,2,29.8,2,28.6,2,26.8,2,31.8,2,0.02,2,2.283,2,-999,9,-999,9,-999,9,-999,9,2243.3,2,2297.9,2,25,34.91763342,11.56810964,26.48109114
33RO20161119,18,36,1,21,11119,2,20161203,352,6.4991,-109.9999,3591,114.9,18.6461,34.7329,2,34.7297,2,107.4,2,88.9,2,10.7,2,17.3,2,0.42,2,1.401,2,1.8828,2,1.1124,2,-999,9,-999,9,2151.2,2,2286.5,2,25,34.89900963,18.6253397,24.9174516
33RO20161119,18,36,1,22,11120,2,20161203,352,6.4991,-109.9999,3591,60.6,26.2744,33.9892,2,33.992,2,208.8,2,207.6,2,1.3,2,0.9,2,0.05,2,0.281,2,1.6413,2,1.037,2,-999,9,-999,9,1953.8,2,2236.4,6,25,34.15041066,26.30268622,22.19201363
33RO20161119,18,36,1,23,11121,2,20161203,352,6.4991,-109.9999,3591,24.6,26.9256,33.3009,2,33.3082,2,203.3,2,203.9,2,0.7,2,0.1,2,0.01,2,0.151,2,1.5634,2,0.9959,2,-999,9,-999,9,1894.6,2,2191.4,2,25,33.45823649,26.9914595,21.46561947
