EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DON,DON_FLAG_W,CHLORA,CHLORA_FLAG_W,ARGON,ARGON_FLAG_W,TRITER,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,D18O_NO3,D18O_NO3_FLAG_W,CDOM2C,CDOM2C_FLAG_W,CDOM3C,CDOM3C_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,DELSI30,DELSI30_FLAG_W,N2,N2_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,HELIER,DELHER
33RO20071215,        P18,106,1,24,12019,2,20080125,239,-32.7485,-102.9993,3367,299.2,10.2529,34.3838,2,34.3851,2,211.2,2,211.2,2,3.1,2,15.9,2,0,2,1.1,2,3.343,2,1.778,2,0.9243,2,2116.9,2,2272.2,2,-999,9,-999,7.7612,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,44.17,2,17.04,2,-999,1,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,10.2177,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,106,1,23,12022,2,20080125,239,-32.7485,-102.9993,3367,352,8.3778,34.3166,2,34.3154,2,224.1,2,224.6,2,4.4,2,19.9,2,0,2,1.33,2,-999,9,-999,9,-999,9,2131.4,2,2395.3,4,-999,9,-999,7.7253,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,43.27,2,21.66,2,-999,1,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.3412,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,106,1,22,12015,2,20080125,239,-32.7485,-102.9993,3367,400.1,7.3907,34.2968,2,34.2959,2,238.6,2,237.4,2,5.3,2,21.5,2,0,2,1.43,2,3.853,6,1.993,6,1.0019,6,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,42.36,2,22.91,2,-999,1,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.3519,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,106,1,21,12020,2,20080125,239,-32.7485,-102.9993,3367,499.7,6.6038,34.3202,2,34.3199,2,247.2,2,245.2,2,7.6,2,23,2,0,2,1.51,2,3.79,2,1.91,2,0.9023,2,2141.5,2,-999,9,-999,9,-999,7.7106,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,41.87,2,24.6,2,-999,1,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.558,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,106,1,20,12055,2,20080125,239,-32.7485,-102.9993,3367,600.5,6.1218,34.3006,2,34.3015,2,249,2,248.6,2,8.9,2,23.9,2,0,2,1.58,2,-999,9,-999,9,-999,9,2143,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,41.29,2,25.51,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.0686,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,19,12018,4,20080125,239,-32.7485,-102.9993,3367,697.8,5.6802,34.2768,2,-999,9,242.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.6202,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,18,12025,2,20080125,239,-32.7485,-102.9993,3367,799.8,5.2703,34.2642,2,34.2639,2,233.9,2,233.6,2,14.3,2,27.3,2,0,2,1.83,2,2.354,2,1.152,2,0.2784,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,40.85,2,28.86,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.2035,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,17,12016,2,20080125,239,-32.7485,-102.9993,3367,899.4,4.7027,34.2729,2,34.2734,2,213.3,2,212.9,2,22.5,2,30.1,2,0,2,2.05,2,1.321,2,0.671,2,0.141,2,2179,2,1523.2,4,-999,9,-999,-999,5,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,40.17,2,31.57,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.6308,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,16,12051,2,20080125,239,-32.7485,-102.9993,3367,1000,4.2569,34.3081,2,34.3075,2,189.8,2,188.8,2,32.9,2,32.8,2,0,2,2.26,2,0.567,2,0.312,2,0,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,39.66,2,34.32,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.1796,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,15,12014,2,20080125,239,-32.7485,-102.9993,3367,1100.5,3.8097,34.3639,2,34.3628,2,164.9,2,164.8,2,46.8,2,35.2,2,0,2,2.45,2,-999,9,-999,9,-999,9,2228.1,2,-999,9,-999,9,-999,7.5457,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,39.26,2,36.69,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.7275,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,14,12013,2,20080125,239,-32.7485,-102.9993,3367,1200.1,3.5773,34.4257,2,34.4245,2,140.8,2,141.4,2,60.9,2,37.1,2,0,2,2.61,2,0.038,2,0.025,2,0,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,38.83,2,38.47,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.4888,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,13,12012,2,20080125,239,-32.7485,-102.9993,3367,1298.8,3.4131,34.4928,2,34.4918,2,122.5,2,122.7,2,76.1,2,38.3,2,0,2,2.73,2,-999,9,-999,9,-999,9,2277,6,2309,4,-999,9,-999,7.4962,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,38.25,2,40.08,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.3178,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,12,12031,2,20080125,239,-32.7485,-102.9993,3367,1399.6,3.2232,34.5254,2,34.5248,2,121.9,2,122.2,2,84.5,2,38.2,2,0,2,2.74,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.56,2,39.57,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.1214,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,11,12003,2,20080125,239,-32.7485,-102.9993,3367,1499.4,3.0517,34.546,2,34.5472,2,126.6,2,125.9,2,89.6,2,37.8,2,0,2,2.69,2,-999,9,-999,9,-999,9,2287.4,2,-999,9,-999,9,-999,7.522,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.09,2,39.09,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.9433,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,10,12032,2,20080125,239,-32.7485,-102.9993,3367,1601.3,2.8564,34.5641,2,34.5636,2,130.9,2,130.4,2,94.4,2,37.4,2,0,2,2.66,2,-0.001,2,0,2,0,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,36.56,2,39.09,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.7418,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,9,12002,2,20080125,239,-32.7485,-102.9993,3367,1799.2,2.4714,34.5964,2,34.5959,2,145.2,2,146,2,100.1,2,36.2,2,0,2,2.53,2,-999,9,-999,9,-999,9,2287.5,2,-999,9,-999,9,-999,7.5589,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,36.63,2,37.47,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.3451,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,8,12021,2,20080125,239,-32.7485,-102.9993,3367,2001.7,2.2137,34.6294,2,34.6287,2,150.5,2,150.7,2,107.5,2,35.5,2,0,2,2.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,36.67,2,36.62,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.0738,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,7,12001,2,20080125,239,-32.7485,-102.9993,3367,2202,2.033,34.6549,2,34.6546,2,156.7,2,157.2,2,111.4,2,35,2,0,2,2.44,2,0,2,0.002,2,0,2,2290.6,2,2374.1,2,-999,9,-999,7.5705,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-0.006,3,-999,9,36.73,2,36.2,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8787,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,6,12033,2,20080125,239,-32.7485,-102.9993,3367,2400.6,1.8877,34.6739,2,34.6735,2,162,2,162.2,2,115.5,2,34.6,2,0,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.55,2,36.28,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.7184,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,5,12008,2,20080125,239,-32.7485,-102.9993,3367,2598.9,1.7973,34.6827,2,34.6835,2,164.7,2,165.5,2,118.1,2,34.4,2,0,2,2.38,2,-999,9,-999,9,-999,9,2291.8,2,-999,9,-999,9,-999,7.5752,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.6,2,35.71,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.6116,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,4,12009,2,20080125,239,-32.7485,-102.9993,3367,2799.4,1.7615,34.6868,2,34.6861,2,166.2,2,166.8,2,119.2,6,34.4,6,0,6,2.38,2,0,2,0.001,2,0,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-0.015,3,-999,9,39,2,36.12,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.558,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,3,12006,2,20080125,239,-32.7485,-102.9993,3367,2999.9,1.7521,34.6896,2,34.6885,2,167.4,2,167,2,120,6,34.3,6,0,6,2.37,2,-999,9,-999,9,-999,9,2292,2,-999,9,-999,9,-999,7.5976,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,38.3,2,35.95,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5296,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,2,12007,2,20080125,239,-32.7485,-102.9993,3367,3249.1,1.7642,34.6909,2,34.6914,2,168.2,2,167.9,2,120.2,6,34.3,6,0,6,2.38,2,0.001,2,0,2,0,2,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-0.022,3,-999,9,38.48,2,35.45,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5169,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,106,1,1,12035,3,20080125,239,-32.7485,-102.9993,3367,3406.6,1.7733,34.6918,2,34.7234,4,167.8,2,167.2,4,105.1,3,30.5,3,0.01,3,2.09,3,-999,9,-999,9,-999,9,2293.6,6,2509.9,4,-999,9,-999,7.5747,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,39.17,2,31.43,4,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5098,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,36,12017,2,20080125,907,-33.334,-103.001,3542,5.9,22.8758,35.1176,2,35.1255,2,218.6,2,219.5,2,0.6,2,0,2,0,2,0.07,2,-999,9,-999,9,-999,9,2041.9,6,2314.5,2,-999,9,-999,7.9648,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.8746,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,35,12029,2,20080125,907,-33.334,-103.001,3542,13.2,23.1083,35.3193,2,35.3103,2,218.3,2,219.3,2,0.6,2,0,2,0,2,0.07,2,-999,9,-999,9,-999,9,2047.6,2,2324.6,2,-999,9,-999,7.9755,2,25,-999,9,-999,9,-999,9,1.25,3,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.1056,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,34,12049,2,20080125,907,-33.334,-103.001,3542,27.2,21.2485,35.3838,2,35.3797,2,232.6,2,233.8,2,0.7,2,0,2,0,2,0.07,2,-999,9,-999,9,-999,9,2048,2,-999,5,-999,9,-999,7.9924,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,21.2432,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,33,12027,2,20080125,907,-33.334,-103.001,3542,46,19.926,35.2525,2,35.1897,2,240.1,2,242.5,2,0.6,2,0,2,0,2,0.07,2,-999,9,-999,9,-999,9,2041.1,2,2315.9,2,-999,9,-999,7.9663,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,19.9175,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,32,12023,2,20080125,907,-33.334,-103.001,3542,65.3,17.8871,34.9826,2,34.996,2,249.4,2,250,2,0.6,2,0,2,0,2,0.08,2,-999,9,-999,9,-999,9,2036,2,2309.4,2,-999,9,-999,7.9702,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.876,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,31,12037,2,20080125,907,-33.334,-103.001,3542,86.4,17.4749,35.036,2,35.0319,2,248.6,2,247.8,2,0.6,2,0,2,0,2,0.08,2,-999,9,-999,9,-999,9,2037.5,2,2312.1,2,-999,9,-999,7.9821,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.4604,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,30,12036,2,20080125,907,-33.334,-103.001,3542,108,17.0435,35.017,2,35.0328,2,244.2,2,245.5,2,0.6,2,0,2,0,2,0.09,2,-999,9,-999,9,-999,9,2041.2,2,2313.1,2,-999,9,-999,7.9672,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.0257,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,29,12044,2,20080125,907,-33.334,-103.001,3542,131.5,15.9472,34.8174,2,34.8154,2,246.8,2,245.1,2,0.6,2,0.2,2,0.03,2,0.13,2,-999,9,-999,9,-999,9,2043.8,2,2300.6,2,-999,9,-999,7.9612,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.9265,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,28,12057,2,20080125,907,-33.334,-103.001,3542,158.2,15.6443,34.774,2,34.7732,2,240.2,2,239.8,2,0.6,2,0.8,2,0.22,2,0.18,2,-999,9,-999,9,-999,9,2048.6,2,2299.9,2,-999,9,-999,7.9324,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.6198,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,27,12026,2,20080125,907,-33.334,-103.001,3542,183.5,14.8934,34.6558,2,34.6627,2,235.4,2,236.1,2,0.7,2,2.2,2,0.44,2,0.27,2,-999,9,-999,9,-999,9,2053.5,2,2292.1,2,-999,9,-999,7.9198,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.8659,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,26,12030,2,20080125,907,-33.334,-103.001,3542,215.7,13.5181,34.482,2,34.4864,2,227.3,2,227.4,2,0.9,2,6.1,2,0.04,2,0.46,2,-999,9,-999,9,-999,9,2068.1,2,2275.3,2,-999,9,-999,7.8709,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.4877,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,25,12024,2,20080125,907,-33.334,-103.001,3542,267,11.7792,34.4393,2,34.435,2,215.7,2,216.5,2,1.7,2,12,2,0.01,2,0.81,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.7449,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,107,1,24,12019,2,20080125,907,-33.334,-103.001,3542,316.8,9.8655,34.3636,2,34.3601,2,216.8,2,216.3,2,3.1,2,16.7,2,0,2,1.12,2,-999,9,-999,9,-999,9,2116.2,2,2270,2,-999,9,-999,7.7602,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.8291,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,107,1,23,12022,2,20080125,907,-33.334,-103.001,3542,367.5,8.1735,34.3079,2,34.3087,2,228.3,2,228.3,2,4.5,2,20.3,2,0,2,1.33,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.1358,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,107,1,22,12015,2,20080125,907,-33.334,-103.001,3542,433.1,7.0526,34.3161,2,34.3161,2,237.7,2,237.7,2,6.3,2,22.4,2,0,2,1.46,2,-999,9,-999,9,-999,9,2136.9,2,2272.7,2,-999,9,-999,7.6865,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.0116,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,107,1,21,12020,2,20080125,907,-33.334,-103.001,3542,532.1,6.4995,34.3216,2,34.3219,2,247,2,246.4,2,7.9,2,23.2,2,0,2,1.51,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,1,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.4511,-999,1,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,-999
33RO20071215,        P18,107,1,20,12055,2,20080125,907,-33.334,-103.001,3542,631.9,6.0092,34.2958,2,34.2978,2,248.1,2,248.2,2,9.4,2,24.2,2,0,2,1.57,2,-999,9,-999,9,-999,9,2141,2,2275.8,2,-999,9,-999,7.7068,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.9535,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,107,1,19,12018,2,20080125,907,-33.334,-103.001,3542,735.2,5.5537,34.2753,2,34.2757,2,240.6,2,241.2,2,12,2,26,2,0,2,1.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.491,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
