EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,DCNS,ARABI,ARABI_FLAG_W,FUCO,FUCO_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,RHAM,RHAM_FLAG_W,BRDU,BRDU_FLAG_W,THETA,HELIER,DELHER
3.2502E+11,       P16N,36,3,27,27,2,20060227,2152,14,-152,5639,225.1,10.3913,34.3647,2,34.3619,2,73,2,87.5,4,28.4,2,27.1,2,0,2,2.06,2,1.558,2,0.795,2,-999,5,2216.3,2,-999,5,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-14.1,2,2.1,-999,9,-999,48.75,2,30.89,2,225.1,0.156,2,0.114,2,0.063,2,0.05,2,0.0126,3,0.0143,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,10.3647,-999,-999
3.2502E+11,       P16N,36,3,26,26,2,20060227,2152,14,-152,5639,274.6,9.3398,34.4644,2,34.4663,2,29.8,2,32.9,4,37,2,32.5,2,0,2,2.42,2,0.529,2,0.272,2,-999,5,2257.2,2,2296.6,2,-999,9,-999,7.4154,2,25,-999,9,-999,-999,9,-999,9,-999,5,-66.6,2,2.2,-999,9,-999,44,2,36.41,2,274.6,0.167,2,0.123,2,0.07,2,0.057,2,0.0121,3,0.0134,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.3093,-999,-999
3.2502E+11,       P16N,36,3,25,25,2,20060227,2152,14,-152,5639,325.2,8.4567,34.4777,2,34.4773,2,23.6,2,25.3,4,43.7,2,35.2,2,0,2,2.56,2,0.226,2,0.119,2,-999,5,2270.7,3,2303.9,2,-999,9,-999,7.3988,2,25,-999,9,-999,-999,9,-999,9,-999,5,-97.8,2,1.9,-999,9,-999,43.63,2,39.71,2,325.2,0.168,2,0.122,2,0.07,2,0.056,2,0.0121,3,0.0135,3,275.686,26.0425,2,32.4784,2,59.8374,2,56.3252,2,71.6733,2,29.3293,2,-999,9,8.4227,-999,-999
3.2502E+11,       P16N,36,3,24,24,2,20060227,2152,14,-152,5639,373.9,8.1139,34.5119,2,34.5109,2,25.5,2,29,4,46.5,2,36.6,2,0,2,2.59,2,0.119,6,0.067,6,-999,5,2267.8,2,2309.6,2,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-107.9,2,2.8,-999,9,-999,43.02,2,40.69,2,373.9,0.162,2,0.117,2,0.066,2,0.053,2,0.0122,3,0.0138,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.0756,-999,-999
3.2502E+11,       P16N,36,3,23,23,2,20060227,2152,14,-152,5639,425.4,7.7711,34.5247,2,34.525,2,26.5,2,28.7,4,49.1,2,37.4,2,0,2,2.63,2,0.069,2,0.038,2,-999,5,2277.1,2,2310.3,2,-999,9,-999,7.4094,2,25,-999,9,-999,-999,9,-999,9,-999,5,-111.8,2,2.4,-999,9,-999,42.21,2,42.16,2,425.4,0.158,2,0.114,2,0.065,2,0.051,2,0.0124,3,0.014,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.7285,-999,-999
3.2502E+11,       P16N,36,3,22,22,2,20060227,2152,14,-152,5639,474.8,7.3957,34.5134,2,34.5117,2,27.9,2,30.7,4,53.4,2,38.1,2,0,2,2.68,2,0.054,2,0.031,2,-999,5,2285.2,6,2314.9,2,-999,9,-999,7.4066,2,25,-999,9,-999,-999,9,-999,9,-999,5,-119.8,2,2,-999,9,-999,41.87,2,42.46,2,474.8,0.157,2,0.113,2,0.063,2,0.048,2,0.0129,3,0.0147,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.3492,-999,-999
3.2502E+11,       P16N,36,3,21,21,2,20060227,2152,14,-152,5639,550,6.8805,34.5206,2,34.5199,2,13.6,2,15,4,61.4,2,39.7,2,0,2,2.91,2,0.054,3,0.007,3,-999,5,2305.5,2,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-136.4,2,1.8,-999,9,-999,41.46,2,44.14,2,550,0.168,2,0.121,2,0.068,2,0.052,2,0.0127,3,0.0144,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.8286,-999,-999
3.2502E+11,       P16N,36,3,20,20,2,20060227,2152,14,-152,5639,647.4,6.0589,34.5168,2,34.5156,2,17.4,2,19,4,71.2,2,41.5,2,0,2,2.98,2,0.005,2,0.005,2,-999,5,2316.7,2,2337.3,2,-999,9,-999,7.3664,2,25,-999,9,-999,-999,9,-999,9,-999,5,-157.2,2,1.8,-999,9,-999,40.57,2,45.98,2,647.4,0.166,2,0.119,2,0.066,2,0.05,2,0.013,3,0.0147,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.0014,-999,-999
3.2502E+11,       P16N,36,3,19,19,2,20060227,2152,14,-152,5639,749.2,5.5621,34.5215,2,34.5184,2,23.8,2,25.3,4,78,2,42.5,2,0,2,3.01,2,0.006,2,0.005,2,-999,5,2324.5,2,2345.6,2,-999,9,-999,7.4497,2,25,-999,9,-999,-999,9,-999,9,-999,5,-168.6,2,1.9,-999,9,-999,39.15,2,46.69,2,749.2,0.16,2,0.114,2,0.062,2,0.045,2,0.0137,3,0.0156,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.4978,-999,-999
3.2502E+11,       P16N,36,3,18,18,2,20060227,2152,14,-152,5639,848.8,5.0622,34.5282,2,34.5264,2,30.8,2,34.5,4,85.7,2,42.8,2,0,2,3.01,2,0.002,2,0.003,2,-999,5,2326.2,2,2353.5,2,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-186.6,2,2.7,-999,9,-999,38.78,2,47.38,2,848.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.992,-999,-999
3.2502E+11,       P16N,36,3,17,17,2,20060227,2152,14,-152,5639,940.4,4.6295,34.5383,2,34.5372,2,36.9,2,44.8,4,93.4,2,42.8,2,0,2,3.02,2,-0.001,4,0,2,-999,5,2333.3,2,2362,6,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,38.07,2,47.1,2,940.4,0.154,2,0.108,2,0.058,2,0.041,2,0.0144,2,0.0165,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.5542,-999,-999
3.2502E+11,       P16N,36,3,16,16,2,20060227,2152,14,-152,5639,1098.6,4.0558,34.5527,2,34.5527,2,44.2,2,55.1,4,105.2,2,42.8,2,0,2,3.03,2,0.007,2,0.004,2,-999,5,2341.5,2,2362.1,2,-999,9,-999,7.4009,2,25,-999,9,-999,-999,9,-999,9,-999,5,-206.2,2,2.6,-999,9,-999,37.5,2,46.67,2,1098.6,0.154,2,0.107,2,0.057,2,0.039,2,0.0149,2,0.017,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.9713,-999,-999
3.2502E+11,       P16N,36,3,15,15,2,20060227,2152,14,-152,5639,1299.2,3.4558,34.5741,2,34.5728,2,54.9,2,69.5,4,118.1,2,42.2,2,0,2,2.99,2,-999,9,-999,9,-999,9,2350.4,2,2378.5,2,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-226.3,2,2.6,-999,9,-999,37.46,2,45.82,2,1299.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.3599,-999,-999
3.2502E+11,       P16N,36,3,14,14,2,20060227,2152,14,-152,5639,1500.2,2.9851,34.5932,2,34.592,2,65.3,2,83.8,4,129.2,2,41.6,2,0,2,2.94,2,0.002,2,0.001,2,-999,5,2351.9,2,2399.7,2,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-234.5,2,2.1,-999,9,-999,38.45,2,45.79,2,1500.2,0.146,2,0.101,2,0.051,2,0.034,2,0.0163,2,0.0184,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8774,-999,-999
3.2502E+11,       P16N,36,3,13,13,2,20060227,2152,14,-152,5639,1698.2,2.5456,34.6136,2,34.6115,2,78.5,2,99.7,4,138.9,2,40.8,2,0,2,2.88,2,-999,9,-999,9,-999,9,2355.8,2,2412.2,2,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-241.3,2,2.3,-999,9,-999,38.09,2,44.96,2,1698.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.4267,-999,-999
3.2502E+11,       P16N,36,3,12,12,2,20060227,2152,14,-152,5639,1897.3,2.2484,34.6305,2,34.629,2,91.6,2,119.2,4,144,2,39.9,2,0,2,2.8,2,0.002,2,0.003,2,-999,5,2356,2,2416.4,2,-999,9,-999,7.4981,2,25,-999,9,-999,-999,9,-999,9,-999,5,-239.9,2,2.5,-999,9,-999,37.75,2,43.31,2,1897.3,0.133,2,0.09,2,0.043,2,0.026,2,0.0192,2,0.0211,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.1169,-999,-999
3.2502E+11,       P16N,36,3,11,11,2,20060227,2152,14,-152,5639,2123.3,2.0116,34.6472,2,34.6454,2,102.7,2,133.5,4,147.9,2,39.3,2,0,2,2.75,2,-999,9,-999,9,-999,9,2354.9,2,2415.5,2,-999,9,-999,7.5372,2,25,-999,9,-999,-999,9,-999,9,-999,5,-245.5,2,2.2,-999,9,-999,38.67,2,43.43,2,2123.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8645,-999,-999
3.2502E+11,       P16N,36,3,10,10,2,20060227,2152,14,-152,5639,2374.9,1.8809,34.6595,2,34.658,2,109.3,2,140.3,4,150.6,2,38.9,2,0,2,2.71,2,0.006,2,0.002,2,-999,5,2355.4,2,2385.6,3,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-238,2,2.1,-999,9,-999,37.78,2,42.99,2,2374.9,0.126,2,0.084,2,0.038,2,0.022,2,0.0209,2,0.0226,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.714,-999,-999
3.2502E+11,       P16N,36,3,9,9,2,20060227,2152,14,-152,5639,2625.2,1.7933,34.6675,2,34.6671,2,114,2,142.7,4,153.1,2,38.7,2,0,2,2.69,2,-999,9,-999,9,-999,9,2356.1,2,2430.3,2,-999,9,-999,7.5575,2,25,-999,9,-999,-999,9,-999,9,-999,5,-237.7,2,2.9,-999,9,-999,37.49,2,42.93,2,2625.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.6055,-999,-999
3.2502E+11,       P16N,36,3,8,8,2,20060227,2152,14,-152,5639,2875.1,1.7144,34.674,2,34.6728,2,118.9,2,149.4,4,154.8,2,38.3,2,0,2,2.66,2,0.006,2,0.002,2,-999,5,2354.2,2,2433.5,2,-999,9,-999,7.5445,2,25,-999,9,-999,-999,9,-999,9,-999,5,-241.6,2,2.6,-999,9,-999,38.49,2,42.5,2,2875.1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5049,-999,-999
3.2502E+11,       P16N,36,3,7,7,2,20060227,2152,14,-152,5639,3124.8,1.6505,34.6785,2,34.6789,2,124.7,2,153.3,4,155.6,2,37.9,2,0,2,2.63,2,-999,9,-999,9,-999,9,2351.3,2,2432.6,2,-999,9,-999,7.5484,2,25,-999,9,-999,-999,9,-999,9,-999,5,-230.2,2,2.1,-999,9,-999,37.93,2,41.22,2,3124.8,0.12,2,0.078,2,0.033,2,0.017,2,0.023,2,0.0247,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.4182,-999,-999
3.2502E+11,       P16N,36,3,6,6,2,20060227,2152,14,-152,5639,3447.9,1.5871,34.6827,2,34.6816,2,132,2,156.5,4,156.2,2,37.5,2,0,2,2.6,2,-999,1,-999,1,-999,9,2347.3,2,2435.1,6,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,5,-233.7,2,2.4,-999,9,-999,38.55,2,41.02,2,3447.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3241,-999,-999
3.2502E+11,       P16N,36,3,5,5,2,20060227,2152,14,-152,5639,3849.9,1.4981,34.689,2,34.6885,2,145.7,2,162.9,4,151.3,6,36.6,6,0,6,2.53,6,-0.003,2,0,2,-999,5,2335.9,2,2423.1,2,-999,9,-999,7.5708,2,25,-999,9,-999,-999,9,-999,9,-999,5,-224,2,2.6,-999,9,-999,38.38,2,40.16,2,3849.9,0.108,2,0.068,2,0.027,2,0.012,2,0.0251,2,0.0269,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1954,-999,-999
3.2502E+11,       P16N,36,3,4,4,2,20060227,2152,14,-152,5639,4297.4,1.4315,34.6955,2,34.6958,2,160.5,2,174.7,4,142.5,6,35.6,6,0,6,2.44,6,-999,1,-999,1,-999,9,2319.7,2,2418.1,2,-999,9,-999,7.6029,2,25,-999,9,-999,-999,9,-999,9,-999,5,-218.7,2,2.7,-999,9,-999,38.05,2,38.8,2,4297.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.0816,-999,-999
3.2502E+11,       P16N,36,3,3,3,2,20060227,2152,14,-152,5639,4799.2,1.4024,34.7,2,34.7011,2,171.4,2,171.2,4,135.4,6,34.8,6,0,6,2.38,6,-999,1,-999,1,-999,9,2307,2,2404.2,2,-999,9,-999,7.611,2,25,-999,9,-999,-999,9,-999,9,-999,5,-194.5,2,2.8,-999,9,-999,39.04,2,38.49,2,4799.2,0.102,2,0.062,2,0.022,2,0.007,2,0.0283,2,0.0304,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.9955,-999,-999
3.2502E+11,       P16N,36,3,1,1,2,20060227,2152,14,-152,5639,5793.1,1.4915,34.7019,2,34.7015,2,176.9,2,177.1,4,132.4,6,34.5,6,0,6,2.35,6,0.001,2,0.001,2,-999,5,2301.2,6,2403.8,2,-999,9,-999,7.6191,2,25,-999,9,-999,-999,9,-999,9,-999,5,-199.6,2,2.2,-999,9,-999,38.55,2,37.86,2,5793.1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.9573,-999,-999
3.2502E+11,       P16N,37,1,35,35,2,20060228,724,15.0003,-152,5643,4.8,25.3,34.2065,2,34.2068,2,209.1,2,211.9,4,0.2,2,0,2,0,2,0.13,2,1.775,2,1.11,2,-999,5,1940.2,2,2252,2,281.8,2,20,8.0906,2,25,0.636,2,0.004,1.7235,2,-1.54,2,-999,9,-999,9,-9,6.838,2,0.021,68.82,2,4.7,2,4.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.2989,0.0052,0.14
3.2502E+11,       P16N,37,1,34,34,2,20060228,724,15.0003,-152,5643,25.8,25.2505,34.2219,2,34.2256,2,210.4,2,210.5,4,0.1,2,0,2,0,2,0.14,2,1.802,2,1.117,2,-999,5,1940.6,3,2253.7,2,282,2,20,8.0922,2,25,0.629,3,0.004,1.7316,2,-1.33,2,-999,9,-999,9,-9,6.85,2,0.021,68.69,2,4.79,2,25.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.2449,0.0052,0.14
3.2502E+11,       P16N,37,1,33,33,2,20060228,724,15.0003,-152,5643,51.6,24.6111,34.497,2,34.4954,2,212.7,2,214.5,4,0.1,2,0,2,0,2,0.12,2,1.84,6,1.137,6,-999,5,1949.9,3,2272.7,2,289.7,2,20,8.0862,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,68.37,2,4.12,2,51.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.6001,-999,-999
3.2502E+11,       P16N,37,1,32,32,2,20060228,724,15.0003,-152,5643,75.9,23.515,34.8956,2,34.8974,2,218.4,2,221.1,4,0.3,2,0,2,0,2,0.11,2,2.002,2,1.224,2,-999,5,1999.5,3,2305.2,2,315.6,2,20,8.044,2,25,0.79,2,0.004,1.7351,2,-1.25,2,-999,9,-999,9,-9,6.942,2,0.021,66.75,2,4.75,2,75.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.4993,0.0052,0.14
3.2502E+11,       P16N,37,1,31,31,2,20060228,724,15.0003,-152,5643,100.4,22.2346,35.0195,2,35.0261,2,215.8,2,217,4,0.4,2,0,2,0,2,0.1,2,2.106,2,1.27,2,-999,5,2020.9,3,2311.8,2,342.3,2,20,8.0233,2,25,0.784,2,0.003,1.7457,2,-1.3,2,-999,9,-999,9,-9,6.877,2,0.021,65.7,2,4.29,2,100.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.2146,0.0052,0.14
3.2502E+11,       P16N,37,1,30,30,2,20060228,724,15.0003,-152,5643,125.6,20.8976,35.095,2,35.0891,2,201.4,2,201.7,4,0.8,2,0.6,2,0.1,2,0.14,2,2.196,2,1.315,2,-999,5,2041.8,3,2313.1,2,376.5,6,20,7.9959,2,25,0.804,2,0.004,1.7526,2,-1.3,2,-999,9,-999,9,-9,7.081,2,0.021,61.39,2,4.66,2,125.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.8736,0.0053,0.14
3.2502E+11,       P16N,37,1,29,29,2,20060228,724,15.0003,-152,5643,150,18.298,34.7326,2,34.7531,2,189.5,2,191.3,4,2.3,2,3.3,2,0,2,0.32,2,2.423,2,1.413,2,-999,5,2056.1,3,-999,5,445,2,20,7.9337,2,25,0.858,2,0.004,1.6964,2,-0.89,2,-999,9,-999,9,-9,6.967,2,0.021,55.23,2,7.38,2,150,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,18.272,0.0051,0.14
3.2502E+11,       P16N,37,1,28,28,2,20060228,724,15.0003,-152,5643,199.5,11.8155,34.1277,2,34.1265,2,142.5,2,142.1,4,14.8,2,17.1,2,0,2,1.32,2,2.771,2,1.472,2,-999,5,2137.7,2,2260.8,6,859.9,2,20,7.6571,2,25,0.809,2,0.003,1.7661,2,3.62,2,-999,9,-999,9,-9,7.441,2,0.022,47.95,2,20.81,2,199.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.79,0.0053,0.14
3.2502E+11,       P16N,37,1,27,27,2,20060228,724,15.0003,-152,5643,251.3,10.2663,34.302,2,34.3052,2,96,2,95.6,4,25.9,2,25.2,2,0,2,1.88,2,1.912,2,0.976,2,-999,5,2197,2,2277,2,1205.9,2,20,7.5499,2,25,0.61,2,0.004,1.7975,2,8.28,2,-999,9,-999,9,-9,7.596,2,0.023,46.42,2,28.66,2,251.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,10.2368,0.0054,0.14
3.2502E+11,       P16N,37,1,26,26,2,20060228,724,15.0003,-152,5643,299.9,9.6239,34.423,2,34.4231,2,46.1,2,49.7,4,34,2,30.3,2,0,2,2.3,2,0.876,6,0.442,6,-999,5,2241.5,2,2291.9,2,1562.9,2,20,7.4248,2,25,0.448,2,0.003,1.8106,2,9.81,2,-999,9,-999,9,-9,7.661,2,0.023,45.09,2,33.88,2,299.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.59,0.0054,0.14
3.2502E+11,       P16N,37,1,25,25,2,20060228,724,15.0003,-152,5643,349.7,9.063,34.468,2,34.4652,2,29.5,2,35.4,4,38.4,2,32.9,2,0,2,2.44,2,-999,9,-999,9,-999,9,2258.2,2,2297.6,2,1701.8,2,20,7.4174,2,25,0.305,2,0.002,1.8174,2,9.63,2,-999,9,-999,9,-9,7.695,2,0.023,44.66,2,37.48,2,349.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.0248,0.0055,0.14
3.2502E+11,       P16N,37,1,24,24,2,20060228,724,15.0003,-152,5643,399.5,8.4176,34.4797,2,34.4738,2,23.4,2,28.9,4,44.3,2,35.1,2,0,2,2.57,2,0.212,2,0.108,2,-999,5,2270.6,2,2306.2,2,1784.1,2,20,7.4019,2,25,0.189,2,0.002,1.8089,2,9.26,2,-999,9,-999,9,-9,7.619,2,0.023,44.31,2,38.93,2,399.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.3757,0.0054,0.14
3.2502E+11,       P16N,37,1,23,23,2,20060228,724,15.0003,-152,5643,450.4,7.8998,34.4846,2,34.4829,2,25.5,2,30.6,4,48.5,2,36.3,2,0,2,2.62,2,-999,9,-999,9,-999,9,2276,2,2310.2,2,1797.4,2,20,-999,9,-999,0.112,2,0.002,1.8228,2,9.25,2,-999,9,-999,9,-9,7.701,2,0.023,43.55,2,40.19,2,450.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.8541,0.0055,0.14
3.2502E+11,       P16N,37,1,22,22,2,20060228,724,15.0003,-152,5643,499.7,7.4263,34.4894,2,34.4862,2,27.7,2,29.4,4,53.5,2,37.4,2,0,2,2.68,2,0.068,2,0.036,2,-999,5,2281.5,2,2316.6,2,1787.6,2,20,7.3998,2,25,0.08,2,0.001,1.8283,2,9.36,2,-999,9,-999,9,-9,7.746,2,0.023,42.61,2,41.69,2,499.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.3773,0.0055,0.14
3.2502E+11,       P16N,37,1,21,21,2,20060228,724,15.0003,-152,5643,600.2,6.4084,34.489,2,34.4866,2,29.4,2,34.5,4,65.5,2,39.4,2,0,2,2.82,2,0.022,2,0.012,2,-999,5,2297.8,2,2330.4,2,1835,2,20,7.3932,2,25,0.034,2,0.001,1.8247,2,11.26,2,-999,9,-999,9,-9,7.72,2,0.023,41.54,2,43.12,2,600.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.3537,0.0055,0.14
3.2502E+11,       P16N,37,1,20,20,2,20060228,724,15.0003,-152,5643,700.8,5.748,34.5121,2,34.5106,2,26.1,2,27.3,4,74.7,2,41.3,2,0,2,2.96,2,-999,9,-999,9,-999,9,2314.3,2,2344.6,2,1919.6,2,20,7.3741,2,25,0.011,2,0.001,1.8551,2,13.03,2,-999,9,-999,9,-9,7.86,2,0.024,40.44,2,45.73,2,700.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.6871,0.0056,0.14
3.2502E+11,       P16N,37,1,19,19,2,20060228,724,15.0003,-152,5643,800.3,5.2234,34.5136,2,34.513,2,27.4,2,29.5,4,83.4,2,42.1,2,0,2,2.99,2,0.003,2,0.001,2,-999,5,2323.2,2,2353.6,2,1933.9,2,20,7.3676,2,25,0.033,2,0.001,1.8473,2,15.22,2,-999,9,-999,9,-9,7.834,2,0.024,39.63,2,46.32,2,800.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.1565,0.0055,0.14
3.2502E+11,       P16N,37,1,18,18,2,20060228,724,15.0003,-152,5643,899.6,4.7801,34.5253,2,34.5236,2,31.5,2,35.4,4,91,2,42.5,2,0,2,3.03,2,0.034,4,0.001,2,-999,5,2330.3,2,2362,2,1919.3,2,20,7.3787,2,25,0.019,2,0.001,1.8901,2,17.37,2,-999,9,-999,9,-9,7.979,2,0.024,38.49,2,46.56,2,899.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.7073,0.0057,0.14
3.2502E+11,       P16N,37,1,17,17,2,20060228,724,15.0003,-152,5643,1000.3,4.39,34.5412,2,34.5407,2,38.2,2,39.8,4,98,2,42.7,2,0,2,3.04,2,-0.001,2,0.001,2,-999,5,2336.7,2,2378.3,3,1896.5,2,20,7.3812,2,25,0.01,2,0.001,1.8873,2,19.99,2,-999,9,-999,9,-9,7.979,2,0.024,38.46,2,46.59,2,1000.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.3113,0.0057,0.14
3.2502E+11,       P16N,37,1,16,16,2,20060228,724,15.0003,-152,5643,1201,3.7555,34.5615,2,34.5602,2,49,2,50.6,4,111,2,42.1,2,0,2,3.01,2,0.003,6,0,6,-999,5,2344.1,2,2380.7,2,1807,2,20,7.4161,2,25,0.01,2,0.001,1.9023,2,22.14,2,-999,9,-999,9,-9,8.018,2,0.024,38.49,2,46.18,2,1201,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.665,0.0057,0.14
