EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,PH_TMP,C13ERR,THETA,TRITER
    31DSCG94_2,  P18S,16,1,119,1248,2,19940301,1411,-63.9887,-102.9873,5018,1003.4,2.104,34.6641,2,34.6632,2,175.2,2,176.6,2,81.5,2,31.82,2,0,2,2.24,2,-999,5,-999,5,-999,9,-999,9,-999,9,1.857,2,9.53,2,-999,9,-999,9,2255.6,2,1145.1,6,2345,2,-999,9,20,-999,-999,-999,-999,-999,2.0426,-999
    31DSCG94_2,  P18S,16,1,118,1207,2,19940301,1411,-63.9887,-102.9873,5018,1201.4,2.0049,34.7002,2,34.6998,2,180.7,2,180.4,2,84.53,2,31.99,2,0,2,2.19,2,0.196,3,0.057,6,-999,9,-999,9,-999,9,1.858,2,9.33,2,-159.4,2,0.4,2,-999,9,-999,9,-999,9,-999,9,-999,3.2,-999,-999,-999,-999,1.9304,-999
    31DSCG94_2,  P18S,16,1,117,1119,2,19940301,1411,-63.9887,-102.9873,5018,1399.9,1.8551,34.7227,2,34.7222,2,185.6,2,185.9,2,88.65,2,30.44,2,0,2,2.16,2,0.078,2,0.029,2,-999,9,-999,9,-999,9,1.861,2,10.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.7675,-999
    31DSCG94_2,  P18S,16,1,116,1036,2,19940301,1411,-63.9887,-102.9873,5018,1601.3,1.7172,34.7294,2,34.7281,2,188.4,2,189.6,2,92.89,2,30.29,2,0,2,2.15,2,0.125,4,0.024,2,-999,9,-999,9,-999,9,1.877,2,9.91,2,-159.5,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,2.9,-999,-999,-999,-999,1.6162,-999
    31DSCG94_2,  P18S,16,1,115,1017,2,19940301,1411,-63.9887,-102.9873,5018,1801.3,1.5442,34.7304,2,34.7313,2,190.6,2,192.9,2,98.82,2,30.49,2,0,2,2.15,2,0.047,2,0.019,2,-999,9,-999,9,-999,9,1.866,2,10.17,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.4301,-999
    31DSCG94_2,  P18S,16,1,114,1016,2,19940301,1411,-63.9887,-102.9873,5018,2001.2,1.406,34.7287,2,34.7274,2,192.1,2,194.4,2,104.16,2,30.88,2,0,2,2.11,2,0.051,2,0.017,2,-999,9,-999,9,-999,9,1.873,2,10.2,2,-163.5,2,0.5,2,-999,9,1069.4,6,-999,9,-999,9,20,3.5,-999,-999,-999,-999,1.2781,-999
    31DSCG94_2,  P18S,16,1,113,1118,2,19940301,1411,-63.9887,-102.9873,5018,2249.5,1.2569,34.7249,2,34.7228,2,193.9,2,197.2,2,109.14,2,30.87,2,0,2,2.15,2,0.069,4,0.019,2,-999,9,-999,9,-999,9,1.871,2,9.75,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.1113,-999
    31DSCG94_2,  P18S,16,1,112,1033,2,19940301,1411,-63.9887,-102.9873,5018,2501.8,1.0966,34.7197,2,34.718,2,196.2,2,200.4,2,112.07,2,30.59,2,0,2,2.15,2,0.043,2,0.024,2,-999,9,-999,9,-999,9,1.882,2,9.94,2,-165.2,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,2.7,-999,-999,-999,-999,0.9328,-999
    31DSCG94_2,  P18S,16,1,111,1263,2,19940301,1411,-63.9887,-102.9873,5018,2752.2,0.9944,34.7159,2,34.714,2,198,2,202.5,2,115.28,2,30.86,2,0,2,2.19,2,0.046,2,0.033,2,-999,9,-999,9,-999,9,1.879,2,10.36,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.8108,-999
    31DSCG94_2,  P18S,16,1,110,1005,2,19940301,1411,-63.9887,-102.9873,5018,2997.8,0.8737,34.7114,2,34.7091,2,199.6,2,204.4,2,120.85,2,31.18,2,0,2,2.19,2,0.398,4,0.021,2,-999,9,-999,9,-999,9,1.889,2,10.31,2,-168.3,2,0.4,2,-999,9,-999,9,-999,9,-999,9,-999,2.7,-999,-999,-999,-999,0.6707,-999
    31DSCG94_2,  P18S,16,1,109,1611,2,19940301,1411,-63.9887,-102.9873,5018,3250.3,0.7779,34.7087,2,34.7061,2,201.7,2,-999,9,124.93,2,31.44,2,0,2,2.16,2,0.05,2,0.025,2,-999,9,-999,9,-999,9,1.885,2,10.64,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.5538,-999
    31DSCG94_2,  P18S,16,1,108,1218,2,19940301,1411,-63.9887,-102.9873,5018,3500.7,0.6687,34.7063,2,34.6984,3,205.1,2,208.8,2,127.42,2,31.54,2,0,2,2.19,2,0.07,2,0.032,2,-999,9,-999,9,-999,9,1.884,2,9.97,2,-163.8,2,0.4,2,-999,9,-999,9,-999,9,-999,9,-999,2.8,-999,-999,-999,-999,0.4234,-999
    31DSCG94_2,  P18S,16,1,107,1257,2,19940301,1411,-63.9887,-102.9873,5018,3749.7,0.5585,34.7051,2,34.7023,2,208.1,2,211,2,127.82,2,31.34,2,0,2,2.2,2,-999,5,-999,5,-999,9,-999,9,-999,9,1.893,2,9.89,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.2915,-999
    31DSCG94_2,  P18S,16,1,106,1224,2,19940301,1411,-63.9887,-102.9873,5018,4000.5,0.4682,34.704,2,34.7018,2,210.8,2,212.4,2,128.72,2,31.95,2,0,2,2.22,2,-999,5,-999,5,-999,9,-999,9,-999,9,1.91,2,9.14,2,-170.3,2,0.5,2,-999,9,1082.3,6,-999,9,-999,9,20,2.8,-999,-999,-999,-999,0.1783,-999
    31DSCG94_2,  P18S,16,1,105,1246,2,19940301,1411,-63.9887,-102.9873,5018,4247.1,0.4157,34.7039,2,34.7012,2,214.5,2,215.7,2,131.33,2,31.62,2,0,2,2.23,2,0.105,2,0.029,2,-999,9,-999,9,-999,9,1.894,2,8.92,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.1017,-999
    31DSCG94_2,  P18S,16,1,104,1028,2,19940301,1411,-63.9887,-102.9873,5018,4498.9,0.3929,34.7035,2,34.7009,2,218.9,2,213.1,3,133.85,2,31.67,2,0,2,2.21,2,0.128,3,0.036,2,-999,9,-999,9,-999,9,1.892,2,9.02,2,-164.9,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,2.7,-999,-999,-999,-999,0.0525,-999
    31DSCG94_2,  P18S,16,1,103,9999,2,19940301,1411,-63.9887,-102.9873,5018,4748.5,0.384,34.7033,2,34.7008,2,222.8,2,215.5,2,137.82,2,31.73,2,0,2,2.21,2,0.11,3,0.043,6,-999,9,-999,9,-999,9,1.884,2,8.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.0163,-999
    31DSCG94_2,  P18S,16,1,102,1223,2,19940301,1411,-63.9887,-102.9873,5018,4998.5,0.3809,34.7027,2,34.7009,2,227,2,216.8,6,138.95,2,32,2,0,2,2.21,2,0.155,4,0.053,2,-999,9,-999,9,-999,9,1.895,2,8.56,2,-161.8,2,0.5,2,-999,9,-999,9,-999,9,-999,9,-999,3.8,-999,-999,-999,-999,-0.0152,-999
    31DSCG94_2,  P18S,16,1,101,1041,2,19940301,1411,-63.9887,-102.9873,5018,5092.9,0.3867,34.7026,2,34.7012,2,226.8,2,215.4,2,140.7,2,31.63,2,0,2,2.23,2,0.118,2,0.061,2,-999,9,-999,9,-999,9,1.897,2,8.57,2,-155.8,2,0.4,2,-999,9,-999,9,-999,9,-999,9,-999,2.5,-999,-999,-999,-999,-0.0206,-999
    31DSCG94_2,  P18S,17,1,124,435,2,19940302,130,-63.5,-102.9933,5028,4.5,2.6754,33.8376,2,-999,5,340.8,2,322.5,2,11.05,2,23.83,2,0.24,2,1.77,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2127.1,2,-999,9,2278,2,-999,9,-999,-999,-999,-999,-999,-999,2.6751,-999
    31DSCG94_2,  P18S,17,1,123,421,2,19940302,130,-63.5,-102.9933,5028,25.1,2.6868,33.842,2,33.836,2,325.8,2,322.7,2,10.88,2,24.35,2,0.24,2,1.72,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2127.2,2,-999,9,2279,2,-999,9,-999,-999,-999,-999,-999,-999,2.6853,-999
    31DSCG94_2,  P18S,17,1,122,418,2,19940302,130,-63.5,-102.9933,5028,48,2.7768,33.8789,2,33.872,2,323.6,2,322.1,2,10.53,2,23.1,2,0.22,2,1.73,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.7741,-999
    31DSCG94_2,  P18S,17,1,121,413,2,19940302,130,-63.5,-102.9933,5028,75.9,2.5777,33.8849,2,-999,5,324,2,322.3,2,12.05,2,24.05,2,0.21,2,1.75,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2147.2,2,-999,9,2297,2,-999,9,-999,-999,-999,-999,-999,-999,2.5734,-999
    31DSCG94_2,  P18S,17,1,120,405,2,19940302,130,-63.5,-102.9933,5028,99.4,0.7644,33.9438,2,-999,9,343.4,2,337.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2143,2,-999,9,2278,2,-999,9,-999,-999,-999,-999,-999,-999,0.7603,-999
    31DSCG94_2,  P18S,17,1,119,417,2,19940302,130,-63.5,-102.9933,5028,196.9,0.7689,34.0216,2,34.0266,2,312.1,2,306.4,2,24.89,2,27.74,2,0,2,1.96,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2163.1,2,-999,9,2288,2,-999,9,-999,-999,-999,-999,-999,-999,0.7606,-999
    31DSCG94_2,  P18S,17,1,118,429,2,19940302,130,-63.5,-102.9933,5028,302.6,2.3318,34.3025,2,34.301,2,219.7,2,211.8,2,49.62,2,32.78,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2215.4,2,-999,9,2285,2,-999,9,-999,-999,-999,-999,-999,-999,2.3147,-999
    31DSCG94_2,  P18S,17,1,117,427,2,19940302,130,-63.5,-102.9933,5028,397.1,2.3913,34.4057,2,-999,5,195.6,2,189.7,2,61.31,2,34.7,2,0,2,2.45,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2233.2,2,-999,9,2320,2,-999,9,-999,-999,-999,-999,-999,-999,2.3683,-999
    31DSCG94_2,  P18S,17,1,116,410,2,19940302,130,-63.5,-102.9933,5028,501.5,2.3347,34.4748,2,34.4735,2,182,2,180.2,2,66.41,2,33.92,2,0,2,2.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2242.6,2,-999,9,2318,2,-999,9,-999,-999,-999,-999,-999,-999,2.3054,-999
    31DSCG94_2,  P18S,17,1,115,422,2,19940302,130,-63.5,-102.9933,5028,597.7,2.2694,34.535,2,34.534,2,176.6,2,175.5,2,72.47,2,33.84,2,0,2,2.42,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2252.6,2,-999,9,2359,2,-999,9,-999,-999,-999,-999,-999,-999,2.2341,-999
    31DSCG94_2,  P18S,17,1,114,407,2,19940302,130,-63.5,-102.9933,5028,803.2,2.1684,34.6224,2,34.6207,2,173.5,2,173.8,2,79.96,2,33.14,2,0,2,2.31,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2253.1,2,-999,9,2335,2,-999,9,-999,-999,-999,-999,-999,-999,2.1202,-999
    31DSCG94_2,  P18S,17,1,113,419,2,19940302,130,-63.5,-102.9933,5028,998.1,2.0903,34.6753,2,-999,9,177.3,2,177.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2253.4,2,-999,9,2343,2,-999,9,-999,-999,-999,-999,-999,-999,2.0294,-999
    31DSCG94_2,  P18S,17,1,112,426,2,19940302,130,-63.5,-102.9933,5028,1205.8,1.9833,34.706,2,34.704,2,182.5,2,181.4,2,86.63,2,31.42,2,0,2,2.21,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.9087,-999
    31DSCG94_2,  P18S,17,1,111,424,2,19940302,130,-63.5,-102.9933,5028,1399.6,1.8524,34.7232,2,-999,5,187.9,2,186.1,2,92.51,2,31.64,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.7649,-999
    31DSCG94_2,  P18S,17,1,110,409,2,19940302,130,-63.5,-102.9933,5028,1798.9,1.5323,34.7297,2,34.7283,2,193.6,2,193.1,2,98.85,2,31.2,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.4186,-999
    31DSCG94_2,  P18S,17,1,109,423,2,19940302,130,-63.5,-102.9933,5028,2196.9,1.2708,34.7247,2,34.7236,2,196.3,2,197.5,2,106.77,2,30.96,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.1293,-999
    31DSCG94_2,  P18S,17,1,108,414,2,19940302,130,-63.5,-102.9933,5028,2602.3,1.0431,34.7169,2,34.7169,2,199.1,2,202.1,2,115.43,2,31.18,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1078.8,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,0.8717,-999
    31DSCG94_2,  P18S,17,1,107,437,2,19940302,130,-63.5,-102.9933,5028,3000.5,0.8661,34.7111,2,34.7135,2,202.5,2,204.6,2,122.08,2,31.32,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1076.8,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,0.6631,-999
    31DSCG94_2,  P18S,17,1,106,416,2,19940302,130,-63.5,-102.9933,5028,3404,0.7004,34.706,2,34.7051,2,207.1,2,207.8,2,125.22,2,31.35,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1087.6,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,0.4636,-999
    31DSCG94_2,  P18S,17,1,105,420,2,19940302,130,-63.5,-102.9933,5028,3798.8,0.5225,34.704,2,34.7027,2,211.6,2,211.5,2,128.1,2,31.28,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.2516,-999
    31DSCG94_2,  P18S,17,1,104,436,2,19940302,130,-63.5,-102.9933,5028,4203.6,0.4113,34.7027,2,34.7017,2,215.4,2,215.3,2,132.77,2,31.77,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,0.102,-999
    31DSCG94_2,  P18S,17,1,103,425,2,19940302,130,-63.5,-102.9933,5028,4600.5,0.3786,34.7031,2,34.7014,2,218.7,2,215.9,2,136.96,2,32.01,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1079.3,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,0.0275,-999
    31DSCG94_2,  P18S,17,1,102,433,2,19940302,130,-63.5,-102.9933,5028,4998.5,0.383,34.7024,2,34.7012,2,222.1,2,216.9,2,140.23,2,32.14,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,-0.0132,-999
    31DSCG94_2,  P18S,17,1,101,403,2,19940302,130,-63.5,-102.9933,5028,5108.1,0.3892,34.7018,2,-999,9,222.2,2,216.5,2,146.44,2,32.65,2,0,2,2.33,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1136.5,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,-0.0199,-999
    31DSCG94_2,  P18S,18,1,124,435,2,19940302,840,-63,-102.9667,5038,7.5,3.3731,33.937,2,33.9366,2,315.4,2,315.2,2,2.76,2,20.83,2,0.23,2,1.67,2,5.487,2,2.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2121.9,2,673.7,2,2281,2,-999,9,20,-999,-999,-999,-999,-999,3.3726,-999
    31DSCG94_2,  P18S,18,1,123,421,2,19940302,840,-63,-102.9667,5038,25.4,3.3642,33.9356,2,33.9359,2,317.9,2,315.3,2,2.69,2,20.96,2,0.23,2,1.66,2,5.434,2,2.638,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2122.4,2,673.5,2,2276,2,-999,9,20,-999,-999,-999,-999,-999,3.3626,-999
    31DSCG94_2,  P18S,18,1,122,418,2,19940302,840,-63,-102.9667,5038,52.1,3.3845,33.9393,2,33.9402,2,317.4,2,315.3,2,2.81,2,20.95,2,0.23,2,1.64,2,-999,5,-999,5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2122.3,2,677,2,2280,2,-999,9,20,-999,-999,-999,-999,-999,3.3812,-999
    31DSCG94_2,  P18S,18,1,121,413,2,19940302,840,-63,-102.9667,5038,95.9,1.835,34.0254,2,-999,9,311.5,2,313.7,2,-999,9,-999,9,-999,9,-999,9,5.498,2,2.629,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2149.5,2,802.1,2,2287,2,-999,9,20,-999,-999,-999,-999,-999,1.8301,-999
    31DSCG94_2,  P18S,18,1,120,405,2,19940302,840,-63,-102.9667,5038,150.5,1.4872,34.0261,2,34.0266,2,317.6,2,314.1,2,19.14,2,26.11,2,0.25,2,1.88,2,5.494,2,2.756,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2151.1,2,811.6,2,2281,2,-999,9,20,-999,-999,-999,-999,-999,1.48,-999
    31DSCG94_2,  P18S,18,1,119,417,2,19940302,840,-63,-102.9667,5038,197.9,1.216,34.0181,2,-999,9,320.3,2,316.3,2,20.91,2,27.55,2,0,2,1.98,2,5.578,2,2.654,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,821.6,2,2282,2,-999,9,20,-999,-999,-999,-999,-999,1.2069,-999
    31DSCG94_2,  P18S,18,1,118,429,2,19940302,840,-63,-102.9667,5038,303.3,2.0438,34.1783,2,-999,9,273.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.0274,-999
    31DSCG94_2,  P18S,18,1,117,427,2,19940302,840,-63,-102.9667,5038,400.1,2.4916,34.3242,2,-999,9,170.9,2,205.9,2,51.42,2,33.23,2,0,2,2.41,2,1.634,3,0.624,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2217.6,2,1128.7,2,2309,2,-999,9,20,-999,-999,-999,-999,-999,2.4681,-999
    31DSCG94_2,  P18S,18,1,116,410,2,19940302,840,-63,-102.9667,5038,498.2,2.4415,34.4117,2,-999,9,197.1,2,188.1,2,61.92,2,33.95,2,0,2,2.54,2,1.004,2,0.463,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2233.5,2,1175.3,2,2318,2,-999,9,20,-999,-999,-999,-999,-999,2.412,-999
    31DSCG94_2,  P18S,18,1,115,422,2,19940302,840,-63,-102.9667,5038,601.8,2.4126,34.4933,2,-999,9,184.2,2,178.1,2,70.34,2,34.28,2,0,2,2.44,2,0.587,2,0.287,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2243.8,2,1198.7,2,2322,2,-999,9,20,-999,-999,-999,-999,-999,2.3765,-999
    31DSCG94_2,  P18S,18,1,114,407,2,19940302,840,-63,-102.9667,5038,702.7,2.335,34.5443,2,34.5442,2,177.3,2,173.7,2,73.85,2,32.97,2,0,2,2.39,2,0.416,2,0.197,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2250.5,2,1198.1,2,2331,2,-999,9,20,-999,-999,-999,-999,-999,2.2926,-999
    31DSCG94_2,  P18S,18,1,113,419,2,19940302,840,-63,-102.9667,5038,800.5,2.2791,34.5878,2,-999,9,175.7,2,172.3,2,-999,9,-999,9,-999,9,-999,9,0.299,2,3.354,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2252.4,2,1189.7,2,2338,2,-999,9,20,-999,-999,-999,-999,-999,2.2304,-999
    31DSCG94_2,  P18S,18,1,112,426,2,19940302,840,-63,-102.9667,5038,1010.4,2.176,34.6501,2,-999,9,177.1,2,174.3,2,83.14,2,32.8,2,0,2,2.38,2,0.189,2,0.081,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2253.4,2,1159.4,2,2349,2,-999,9,20,-999,-999,-999,-999,-999,2.1136,-999
    31DSCG94_2,  P18S,18,1,111,424,2,19940302,840,-63,-102.9667,5038,1196.1,2.0714,34.6884,2,34.6873,2,180.7,2,178.8,2,82.78,2,31.14,2,0,2,2.29,2,0.155,3,0.059,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2254.1,2,1134.3,2,2343,2,-999,9,20,-999,-999,-999,-999,-999,1.9966,-999
    31DSCG94_2,  P18S,18,1,110,409,2,19940302,840,-63,-102.9667,5038,1395.4,1.943,34.7146,2,34.7134,2,185.3,2,183.6,2,85.94,2,30.4,2,0,2,2.22,2,0.093,2,0.039,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2252,2,1101.5,2,2348,2,-999,9,20,-999,-999,-999,-999,-999,1.8549,-999
    31DSCG94_2,  P18S,18,1,109,423,3,19940302,840,-63,-102.9667,5038,1790.8,1.6217,34.7299,2,34.7281,2,192.6,2,-999,9,97.49,2,30.16,2,0,2,2.2,2,-999,5,-999,5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.5074,-999
    31DSCG94_2,  P18S,18,1,108,414,2,19940302,840,-63,-102.9667,5038,2197.3,1.3232,34.7263,2,-999,9,196.3,2,196.2,2,-999,9,-999,9,-999,9,-999,9,0.058,2,0.015,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2257.6,2,1073,2,2355,2,-999,9,20,-999,-999,-999,-999,-999,1.1808,-999
    31DSCG94_2,  P18S,18,1,107,437,2,19940302,840,-63,-102.9667,5038,2595.9,1.1065,34.7198,2,-999,9,199.6,2,200.3,2,115.6,2,31.57,2,0,2,2.31,2,0.038,2,0.014,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2258.1,2,1069.9,2,2358,2,-999,9,20,-999,-999,-999,-999,-999,0.9344,-999
    31DSCG94_2,  P18S,18,1,106,416,2,19940302,840,-63,-102.9667,5038,2987,0.8982,34.7121,2,34.7108,2,201.9,2,203.9,2,120.33,2,30.87,2,0,2,2.21,2,0.053,2,0.025,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2256.7,2,1079.9,2,2358,2,-999,9,20,-999,-999,-999,-999,-999,0.6957,-999
    31DSCG94_2,  P18S,18,1,105,420,2,19940302,840,-63,-102.9667,5038,3405.1,0.7317,34.7063,2,34.7055,2,205.9,2,207.3,2,126.99,2,31.31,2,0,2,2.27,2,0.052,2,0.02,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2260.9,2,1078,2,2361,2,-999,9,20,-999,-999,-999,-999,-999,0.494,-999
    31DSCG94_2,  P18S,18,1,104,436,2,19940302,840,-63,-102.9667,5038,3800.1,0.5443,34.7043,2,-999,9,209.9,2,211.4,2,131.75,2,31.89,2,0,2,2.35,2,0.068,2,0.035,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2261.1,2,1085.9,2,2361,2,-999,9,20,-999,-999,-999,-999,-999,0.2727,-999
    31DSCG94_2,  P18S,18,1,103,425,2,19940302,840,-63,-102.9667,5038,4202.6,0.4284,34.7034,2,34.7025,2,213.9,2,212.9,2,129,3,31.11,2,0,2,2.31,2,13.242,4,0.035,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2260.7,2,1083.7,2,2359,2,-999,9,20,-999,-999,-999,-999,-999,0.1187,-999
    31DSCG94_2,  P18S,18,1,102,433,2,19940302,840,-63,-102.9667,5038,4601,0.3791,34.7029,2,-999,9,216,2,217.1,2,138.46,2,32.1,2,0,2,2.41,3,0.093,2,0.047,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2260.5,2,1079.8,2,2366,2,-999,9,20,-999,-999,-999,-999,-999,0.028,-999
    31DSCG94_2,  P18S,18,1,101,403,2,19940302,840,-63,-102.9667,5038,4910.3,0.3773,34.7023,2,34.7016,2,218.2,2,-999,9,138.13,2,31.61,2,0,2,2.27,2,0.106,2,0.055,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2261.1,2,1076.5,2,2363,2,-999,9,20,-999,-999,-999,-999,-999,-0.0085,-999
    31DSCG94_2,  P18S,19,1,124,435,2,19940302,1604,-62.5,-103,5069,12.5,3.4472,33.9411,2,-999,9,316.3,2,315.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,671.8,2,-999,9,-999,9,20,-999,-999,-999,-999,-999,3.4464,-999
